,ID,concept:name,Status
877,877,"['helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
878,878,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  departs  base']",Anomalous
879,879,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
880,880,"['helicopter  departs  base', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
881,881,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter departs scene', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
882,882,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
883,883,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
884,884,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task']",Anomalous
885,885,"['ems  assessment', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  departs  base', 'ed  assessment']",Anomalous
886,886,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Anomalous
887,887,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
888,888,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
889,889,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
890,890,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
891,891,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
892,892,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
893,893,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives  scene', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
894,894,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
895,895,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
896,896,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter departs scene', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ems  assessment']",Anomalous
897,897,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  departs  base', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
898,898,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter departs scene', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
899,899,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
900,900,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  departs  base', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
901,901,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ems  assessment', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
902,902,"['helicopter  arrives at  hospital', 'Task', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives  scene']",Anomalous
903,903,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
904,904,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
905,905,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
906,906,"['helicopter  arrives at  hospital', 'helicopter  departs  base', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
907,907,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  departs  base', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
908,908,"['helicopter  arrives at  hospital', 'helicopter  departs  base', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
909,909,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
910,910,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
911,911,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
912,912,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
913,913,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment']",Anomalous
914,914,"['ems  assessment', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ems  assessment', 'helicopter  arrives at  hospital', 'helicopter departs scene', 'helicopter  arrives at  hospital', 'helicopter departs scene', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Anomalous
915,915,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Anomalous
916,916,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
917,917,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
